user_id,group_name,group,perk
481772,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
481781,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
482264,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
482335,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
482424,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
482548,Other Frequent Travelers,6,No Cancellation Fees
482602,Other Frequent Travelers,6,No Cancellation Fees
482621,Luxury Lovers,5,Free Hotel Meal
482630,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
482744,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
482811,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
483224,Luxury Lovers,5,Free Hotel Meal
483237,Big Spenders,2,1 Night Free (with Flight Booking)
483345,Big Spenders,2,1 Night Free (with Flight Booking)
483480,Other Frequent Travelers,6,No Cancellation Fees
483483,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
483525,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
483603,Other Frequent Travelers,6,No Cancellation Fees
483928,Other Frequent Travelers,6,No Cancellation Fees
483982,Luxury Lovers,5,Free Hotel Meal
484249,Big Spenders,2,1 Night Free (with Flight Booking)
484342,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
484418,Other Frequent Travelers,6,No Cancellation Fees
484987,Other Frequent Travelers,6,No Cancellation Fees
485149,Other Frequent Travelers,6,No Cancellation Fees
485260,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
485393,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
485505,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
485518,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
485536,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
485544,Big Spenders,2,1 Night Free (with Flight Booking)
485591,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
485658,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
485780,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
485785,Luxury Lovers,5,Free Hotel Meal
485891,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
485894,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
486046,Luxury Lovers,5,Free Hotel Meal
486113,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
486191,Luxury Lovers,5,Free Hotel Meal
486261,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
486268,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
486270,Luxury Lovers,5,Free Hotel Meal
486366,Luxury Lovers,5,Free Hotel Meal
486447,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
486454,Other Frequent Travelers,6,No Cancellation Fees
486605,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
486671,Big Spenders,2,1 Night Free (with Flight Booking)
486751,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
486823,Big Spenders,2,1 Night Free (with Flight Booking)
487002,Luxury Lovers,5,Free Hotel Meal
487036,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
487040,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
487101,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
487276,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
487352,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
487453,Big Spenders,2,1 Night Free (with Flight Booking)
487637,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
487680,Luxury Lovers,5,Free Hotel Meal
487715,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
487858,Other Frequent Travelers,6,No Cancellation Fees
487954,Big Spenders,2,1 Night Free (with Flight Booking)
488009,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
488099,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
488246,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
488314,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
488410,Other Frequent Travelers,6,No Cancellation Fees
488430,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
488462,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
488480,Luxury Lovers,5,Free Hotel Meal
488511,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
488529,Big Spenders,2,1 Night Free (with Flight Booking)
488539,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
488672,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
488827,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
488865,Other Frequent Travelers,6,No Cancellation Fees
488870,Luxury Lovers,5,Free Hotel Meal
488918,Big Spenders,2,1 Night Free (with Flight Booking)
488974,Other Frequent Travelers,6,No Cancellation Fees
489096,Other Frequent Travelers,6,No Cancellation Fees
489131,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
489575,Other Frequent Travelers,6,No Cancellation Fees
489635,Luxury Lovers,5,Free Hotel Meal
489661,Luxury Lovers,5,Free Hotel Meal
489730,Other Frequent Travelers,6,No Cancellation Fees
489785,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
489786,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
489802,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
489844,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
489852,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
489949,Big Spenders,2,1 Night Free (with Flight Booking)
489953,Big Spenders,2,1 Night Free (with Flight Booking)
489992,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
490040,Big Spenders,2,1 Night Free (with Flight Booking)
490107,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
490133,Other Frequent Travelers,6,No Cancellation Fees
490201,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
490348,Luxury Lovers,5,Free Hotel Meal
490358,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
490517,Other Frequent Travelers,6,No Cancellation Fees
490576,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
490608,Luxury Lovers,5,Free Hotel Meal
490629,Other Frequent Travelers,6,No Cancellation Fees
490671,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
491003,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
491124,Other Frequent Travelers,6,No Cancellation Fees
491141,Big Spenders,2,1 Night Free (with Flight Booking)
491175,Other Frequent Travelers,6,No Cancellation Fees
491182,Other Frequent Travelers,6,No Cancellation Fees
491241,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
491266,Other Frequent Travelers,6,No Cancellation Fees
491559,Other Frequent Travelers,6,No Cancellation Fees
491597,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
491617,Big Spenders,2,1 Night Free (with Flight Booking)
491706,Luxury Lovers,5,Free Hotel Meal
491772,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
491925,Other Frequent Travelers,6,No Cancellation Fees
491930,Other Frequent Travelers,6,No Cancellation Fees
491995,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
492209,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
492211,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
492287,Big Spenders,2,1 Night Free (with Flight Booking)
492371,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
492497,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
492614,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
492999,Luxury Lovers,5,Free Hotel Meal
493177,Big Spenders,2,1 Night Free (with Flight Booking)
493409,Other Frequent Travelers,6,No Cancellation Fees
493476,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
493718,Big Spenders,2,1 Night Free (with Flight Booking)
494294,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
494374,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
494382,Other Frequent Travelers,6,No Cancellation Fees
494441,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
494463,Other Frequent Travelers,6,No Cancellation Fees
494484,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
494590,Big Spenders,2,1 Night Free (with Flight Booking)
494630,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
494680,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
494704,Other Frequent Travelers,6,No Cancellation Fees
494985,Big Spenders,2,1 Night Free (with Flight Booking)
495029,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
495042,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
495080,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
495272,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
495273,Big Spenders,2,1 Night Free (with Flight Booking)
495386,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
495482,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
495592,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
495603,Luxury Lovers,5,Free Hotel Meal
495727,Big Spenders,2,1 Night Free (with Flight Booking)
496016,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
496074,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
496273,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
496286,Other Frequent Travelers,6,No Cancellation Fees
496332,Big Spenders,2,1 Night Free (with Flight Booking)
496382,Luxury Lovers,5,Free Hotel Meal
496408,Luxury Lovers,5,Free Hotel Meal
496566,Luxury Lovers,5,Free Hotel Meal
496899,Luxury Lovers,5,Free Hotel Meal
496972,Luxury Lovers,5,Free Hotel Meal
497042,Other Frequent Travelers,6,No Cancellation Fees
497077,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
497108,Other Frequent Travelers,6,No Cancellation Fees
497225,Big Spenders,2,1 Night Free (with Flight Booking)
497475,Luxury Lovers,5,Free Hotel Meal
497615,Other Frequent Travelers,6,No Cancellation Fees
497678,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
497680,Other Frequent Travelers,6,No Cancellation Fees
497829,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
497915,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
498154,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
498199,Other Frequent Travelers,6,No Cancellation Fees
498287,Big Spenders,2,1 Night Free (with Flight Booking)
498298,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
498357,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
498363,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
498500,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
498574,Other Frequent Travelers,6,No Cancellation Fees
498607,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
498665,Big Spenders,2,1 Night Free (with Flight Booking)
498857,Other Frequent Travelers,6,No Cancellation Fees
498931,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
499028,Other Frequent Travelers,6,No Cancellation Fees
499038,Other Frequent Travelers,6,No Cancellation Fees
499252,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
499313,Luxury Lovers,5,Free Hotel Meal
499366,Big Spenders,2,1 Night Free (with Flight Booking)
499375,Big Spenders,2,1 Night Free (with Flight Booking)
499379,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
499461,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
499475,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
499633,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
499634,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
499659,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
499669,Luxury Lovers,5,Free Hotel Meal
499751,Other Frequent Travelers,6,No Cancellation Fees
499760,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
499780,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
499810,Other Frequent Travelers,6,No Cancellation Fees
499847,Other Frequent Travelers,6,No Cancellation Fees
499969,Luxury Lovers,5,Free Hotel Meal
499979,Big Spenders,2,1 Night Free (with Flight Booking)
499990,Luxury Lovers,5,Free Hotel Meal
500078,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
500196,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
500243,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
500257,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
500288,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
500299,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
500493,Luxury Lovers,5,Free Hotel Meal
500532,Luxury Lovers,5,Free Hotel Meal
500646,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
500745,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
500773,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
500791,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
500828,Other Frequent Travelers,6,No Cancellation Fees
500972,Big Spenders,2,1 Night Free (with Flight Booking)
500974,Big Spenders,2,1 Night Free (with Flight Booking)
501087,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
501125,Luxury Lovers,5,Free Hotel Meal
501184,Big Spenders,2,1 Night Free (with Flight Booking)
501322,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
501344,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
501436,Other Frequent Travelers,6,No Cancellation Fees
501512,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
501708,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
501735,Other Frequent Travelers,6,No Cancellation Fees
501764,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
501780,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
501794,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
501817,Big Spenders,2,1 Night Free (with Flight Booking)
501830,Luxury Lovers,5,Free Hotel Meal
501897,Luxury Lovers,5,Free Hotel Meal
501947,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
502063,Luxury Lovers,5,Free Hotel Meal
502145,Big Spenders,2,1 Night Free (with Flight Booking)
502210,Other Frequent Travelers,6,No Cancellation Fees
502212,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
502353,Big Spenders,2,1 Night Free (with Flight Booking)
502412,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
502435,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
502444,Other Frequent Travelers,6,No Cancellation Fees
502609,Other Frequent Travelers,6,No Cancellation Fees
502626,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
502799,Other Frequent Travelers,6,No Cancellation Fees
502819,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
502826,Other Frequent Travelers,6,No Cancellation Fees
502847,Other Frequent Travelers,6,No Cancellation Fees
502850,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
502875,Other Frequent Travelers,6,No Cancellation Fees
502995,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
503042,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
503049,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
503058,Other Frequent Travelers,6,No Cancellation Fees
503126,Luxury Lovers,5,Free Hotel Meal
503161,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
503277,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
503342,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
503418,Big Spenders,2,1 Night Free (with Flight Booking)
503483,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
503621,Luxury Lovers,5,Free Hotel Meal
503760,Big Spenders,2,1 Night Free (with Flight Booking)
503773,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
503918,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
503928,Luxury Lovers,5,Free Hotel Meal
503945,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
503973,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
504081,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
504133,Big Spenders,2,1 Night Free (with Flight Booking)
504240,Big Spenders,2,1 Night Free (with Flight Booking)
504299,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
504320,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
504371,Big Spenders,2,1 Night Free (with Flight Booking)
504435,Bargain Hunters (High-Spenders),3,Exclusive Discounts (10%)
504473,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
504579,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
504610,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
504665,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
504669,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
504786,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
504859,Other Infrequent Travelers,7,Exclusive Discounts (10%) + Discount on Next Booking
504892,Bargain Hunters (Budget),4,Exclusive Discounts (10%)
504916,Zerobookers,1,"Free Checked Bag + Irresistible ""First Booking"" Offer"
